Note,Score_duration,Time-Signature,Movement,Measure,Repeated
E♭5,0.5,4/4,3,72,2
F5,0.25,4/4,3,72,2
G5,0.25,4/4,3,72,2
F5,0.5,4/4,3,72,2
G5,0.25,4/4,3,72,2
A♭5,0.25,4/4,3,72,2
G5,1.0,4/4,3,73,2
F5,1.0,4/4,3,73,2
0,2.0,4/4,3,73,2
E♭5,1.0,4/4,3,74,2
B♭4,1.0,4/4,3,74,2
E♭5,0.5,4/4,3,74,2
F5,0.25,4/4,3,74,2
G5,0.25,4/4,3,74,2
F5,0.5,4/4,3,74,2
G5,0.25,4/4,3,74,2
A♭5,0.25,4/4,3,74,2
G5,1.0,4/4,3,75,2
F5,1.0,4/4,3,75,2
0,2.0,4/4,3,75,2
B♭5,2.0,4/4,3,76,2
A♭5,0.25,4/4,3,76,2
B♭5,0.25,4/4,3,76,2
C6,0.5,4/4,3,76,2
B♭5,1.0,4/4,3,76,2
G5,1.0,4/4,3,77,2
F5,0.5,4/4,3,77,2
G5,0.5,4/4,3,77,2
A♭5,0.5,4/4,3,77,2
G5,0.5,4/4,3,77,2
F5,0.5,4/4,3,77,2
G5,0.5,4/4,3,77,2
E♭5,1.0,4/4,3,78,2
B♭4,1.0,4/4,3,78,2
B♭5,1.0,4/4,3,78,2
E♭5,1.0,4/4,3,78,2
E♭6,1.0,4/4,3,79,2
D6,0.5,4/4,3,79,2
C6,0.5,4/4,3,79,2
B♭5,0.5,4/4,3,79,2
A♭5,0.5,4/4,3,79,2
G5,0.5,4/4,3,79,2
F5,0.5,4/4,3,79,2
E♭6,1.0,4/4,3,80,2
E♭5,1.0,4/4,3,80,2
G5,0.5,4/4,3,80,2
F5,0.5,4/4,3,80,2
E♭5,0.5,4/4,3,80,2
D5,0.5,4/4,3,80,2
E♭5,2.0,4/4,3,81,2
0,2.0,4/4,3,81,2
0,0,0,x,x,.
