Note,Score_duration,Time-Signature,Movement,Measure,Repeated
F♯5,0.5,6/8,5,57,1
E5,0.5,6/8,5,57,1
F♯5,0.5,6/8,5,57,1
D5,0.5,6/8,5,58,1
C♯5,0.5,6/8,5,58,1
D5,0.5,6/8,5,58,1
A4,0.5,6/8,5,58,1
D5,0.5,6/8,5,58,1
F♯5,0.5,6/8,5,58,1
G4,0.5,6/8,5,59,1
E5,0.5,6/8,5,59,1
G5,0.5,6/8,5,59,1
A4,0.5,6/8,5,59,1
F♯5,0.5,6/8,5,59,1
E5,0.5,6/8,5,59,1
F♯5,0.5,6/8,5,60,1
G5,0.5,6/8,5,60,1
E5,0.5,6/8,5,60,1
D5,1.0,6/8,5,60,1
F♯5,0.5,6/8,5,60,1
G♯4,0.5,6/8,5,61,1
B4,0.5,6/8,5,61,1
E5,0.5,6/8,5,61,1
E4,1.0,6/8,5,61,1
D5,0.5,6/8,5,61,1
C♯5,0.5,6/8,5,62,1
D5,0.5,6/8,5,62,1
B4,0.5,6/8,5,62,1
A4,1.0,6/8,5,62,1
B4,0.5,6/8,5,62,1
A♯4,0.5,6/8,5,63,1
C♯5,0.5,6/8,5,63,1
F♯5,0.5,6/8,5,63,1
F♯4,1.0,6/8,5,63,1
C♯5,0.5,6/8,5,63,1
D5,0.5,6/8,5,64,1
E5,0.5,6/8,5,64,1
C♯5,0.5,6/8,5,64,1
B4,1.0,6/8,5,64,1
F♯5,0.5,6/8,5,64,1
G4,0.5,6/8,5,65,1
B4,0.5,6/8,5,65,1
E5,0.5,6/8,5,65,1
F♯4,0.5,6/8,5,65,1
A4,0.5,6/8,5,65,1
D5,0.5,6/8,5,65,1
E4,1.0,6/8,5,66,1
C♯5,0.5,6/8,5,66,1
G4,1.0,6/8,5,66,1
B4,0.5,6/8,5,66,1
F♯4,0.5,6/8,5,67,1
A♯4,0.5,6/8,5,67,1
C♯5,0.5,6/8,5,67,1
F♯4,1.0,6/8,5,67,1
E4,0.5,6/8,5,67,1
D4,0.5,6/8,5,68,1
C♯5,0.5,6/8,5,68,1
B4,0.5,6/8,5,68,1
F♯4,0.5,6/8,5,68,1
B4,0.5,6/8,5,68,1
A♯4,0.5,6/8,5,68,1
B4,0.5,6/8,5,69,1
A♯5,2.0,6/8,5,69,1
B5,0.5,6/8,5,69,1
E5,0.5,6/8,5,70,1
A♯5,2.0,6/8,5,70,1
B5,0.5,6/8,5,70,1
D5,0.5,6/8,5,71,1
A♯5,2.0,6/8,5,71,1
B5,0.5,6/8,5,71,1
C5,0.5,6/8,5,72,1
E5,0.5,6/8,5,72,1
G5,0.5,6/8,5,72,1
B4,0.5,6/8,5,72,1
E5,0.5,6/8,5,72,1
G5,0.5,6/8,5,72,1
A♯4,0.5,6/8,5,73,1
G5,0.5,6/8,5,73,1
F♯5,0.5,6/8,5,73,1
B4,0.5,6/8,5,73,1
D5,0.5,6/8,5,73,1
F♯5,0.5,6/8,5,73,1
E4,0.5,6/8,5,74,1
C♯5,0.5,6/8,5,74,1
B4,0.5,6/8,5,74,1
F♯4,1.0,6/8,5,74,1
A♯5,0.5,6/8,5,74,1
B4,1.5,6/8,5,75,1
0,0.5,6/8,5,75,1
0,0.5,6/8,5,75,1
0,0,0,x,x,.
